"วันเดือนปี","ล่าสุด","ราคาเปิด","สูงสุด","ต่ำสุด","% เปลี่ยน"
"Jan 10, 2006","4.9352","4.9324","4.9352","4.9324","0.21"
"Jan 11, 2006","4.9145","4.9071","4.9145","4.9071","-0.42"
"Jan 12, 2006","4.8971","4.8947","4.8971","4.8947","-0.35"
"Jan 13, 2006","4.9071","4.9047","4.9071","4.9047","0.20"
"Jan 16, 2006","4.9162","4.9137","4.9162","4.9137","0.19"
"Jan 17, 2006","4.9286","4.9272","4.9286","4.9272","0.25"
"Jan 18, 2006","4.8925","4.8912","4.8925","4.8912","-0.73"
"Jan 19, 2006","4.8638","4.8614","4.8638","4.8614","-0.59"
"Jan 20, 2006","4.8651","4.8626","4.8651","4.8626","0.03"
"Jan 23, 2006","4.8552","4.8519","4.8552","4.8519","-0.20"
"Jan 24, 2006","4.8784","4.8756","4.8784","4.8756","0.48"
"Jan 25, 2006","4.8516","4.8503","4.8516","4.8503","-0.55"
"Jan 26, 2006","4.8323","4.8295","4.8323","4.8295","-0.40"
"Jan 27, 2006","4.8398","4.8384","4.8398","4.8384","0.16"
"Jan 30, 2006","4.8529","4.8509","4.8529","4.8509","0.27"
"Jan 31, 2006","4.8287","4.8273","4.8287","4.8273","-0.50"
"Feb 01, 2006","4.8746","4.8732","4.8746","4.8732","0.95"
"Feb 02, 2006","4.8839","4.8806","4.8839","4.8806","0.19"
"Feb 03, 2006","4.8820","4.8806","4.8820","4.8806","-0.04"
"Feb 06, 2006","4.8963","4.8936","4.8963","4.8936","0.29"
"Feb 07, 2006","4.9131","4.9094","4.9131","4.9094","0.34"
"Feb 08, 2006","4.9286","4.9246","4.9286","4.9246","0.32"
"Feb 09, 2006","4.9139","4.9113","4.9139","4.9113","-0.30"
"Feb 10, 2006","4.8764","4.8733","4.8764","4.8733","-0.76"
"Feb 13, 2006","4.8729","4.8689","4.8729","4.8689","-0.07"
"Feb 14, 2006","4.8897","4.8820","4.8897","4.8820","0.34"
"Feb 15, 2006","4.8816","4.8777","4.8816","4.8777","-0.17"
"Feb 16, 2006","4.8908","4.8885","4.8908","4.8885","0.19"
"Feb 17, 2006","4.8745","4.8699","4.8745","4.8699","-0.33"
"Feb 20, 2006","4.8888","4.8863","4.8888","4.8863","0.29"
"Feb 21, 2006","4.9006","4.8978","4.9006","4.8978","0.24"
"Feb 22, 2006","4.9145","4.9120","4.9145","4.9120","0.28"
"Feb 23, 2006","4.8848","4.8823","4.8848","4.8823","-0.60"
"Feb 24, 2006","4.8949","4.8909","4.8949","4.8909","0.21"
"Feb 27, 2006","4.8777","4.8703","4.8777","4.8703","-0.35"
"Feb 28, 2006","4.8642","4.8565","4.8642","4.8565","-0.28"
"Mar 01, 2006","4.8401","4.8374","4.8401","4.8374","-0.50"
"Mar 02, 2006","4.8155","4.8078","4.8155","4.8078","-0.51"
"Mar 03, 2006","4.8363","4.8323","4.8363","4.8323","0.43"
"Mar 06, 2006","4.8296","4.8262","4.8296","4.8262","-0.14"
"Mar 07, 2006","4.8592","4.8556","4.8592","4.8556","0.61"
"Mar 08, 2006","4.8782","4.8742","4.8782","4.8742","0.39"
"Mar 09, 2006","4.8675","4.8660","4.8675","4.8660","-0.22"
"Mar 10, 2006","4.8606","4.8578","4.8606","4.8578","-0.14"
"Mar 13, 2006","4.8606","4.8582","4.8606","4.8582","0.00"
"Mar 14, 2006","4.8697","4.8681","4.8697","4.8681","0.19"
"Mar 15, 2006","4.8697","4.8669","4.8697","4.8669","0.00"
"Mar 16, 2006","4.8651","4.8623","4.8651","4.8623","-0.09"
"Mar 17, 2006","4.8307","4.8267","4.8307","4.8267","-0.71"
"Mar 20, 2006","4.8266","4.8226","4.8266","4.8226","-0.08"
"Mar 21, 2006","4.8430","4.8406","4.8430","4.8406","0.34"
"Mar 22, 2006","4.8563","4.8535","4.8563","4.8535","0.27"
"Mar 23, 2006","4.8746","4.8707","4.8746","4.8707","0.38"
"Mar 24, 2006","4.8575","4.8547","4.8575","4.8547","-0.35"
"Mar 27, 2006","4.8465","4.8440","4.8465","4.8440","-0.23"
"Mar 28, 2006","4.8497","4.8469","4.8497","4.8469","0.07"
"Mar 29, 2006","4.8506","4.8465","4.8506","4.8465","0.02"
"Mar 30, 2006","4.8403","4.8372","4.8403","4.8372","-0.21"
"Mar 31, 2006","4.8488","4.8463","4.8488","4.8463","0.18"
"Apr 03, 2006","4.8398","4.8358","4.8398","4.8358","-0.19"
"Apr 04, 2006","4.8048","4.8020","4.8048","4.8020","-0.72"
"Apr 05, 2006","4.7746","4.7719","4.7746","4.7719","-0.63"
"Apr 06, 2006","4.7768","4.7741","4.7768","4.7741","0.05"
"Apr 07, 2006","4.7698","4.7670","4.7698","4.7670","-0.15"
"Apr 10, 2006","4.7462","4.7438","4.7462","4.7438","-0.49"
"Apr 11, 2006","4.7529","4.7420","4.7529","4.7420","0.14"
"Apr 12, 2006","4.7523","4.7477","4.7523","4.7477","-0.01"
"Apr 13, 2006","4.7522","4.7488","4.7522","4.7488","-0.00"
"Apr 14, 2006","4.7527","4.7450","4.7527","4.7450","0.01"
"Apr 17, 2006","4.7378","4.7304","4.7378","4.7304","-0.31"
"Apr 18, 2006","4.7134","4.7094","4.7134","4.7094","-0.52"
"Apr 19, 2006","4.7195","4.7156","4.7195","4.7156","0.13"
"Apr 20, 2006","4.7151","4.7118","4.7151","4.7118","-0.09"
"Apr 21, 2006","4.7184","4.7141","4.7184","4.7141","0.07"
"Apr 24, 2006","4.6832","4.6809","4.6832","4.6809","-0.75"
"Apr 25, 2006","4.6992","4.6952","4.6992","4.6952","0.34"
"Apr 26, 2006","4.7018","4.6993","4.7018","4.6993","0.06"
"Apr 27, 2006","4.6775","4.6744","4.6775","4.6744","-0.52"
"Apr 28, 2006","4.6831","4.6804","4.6831","4.6804","0.12"
"May 01, 2006","4.6731","4.6654","4.6731","4.6654","-0.21"
"May 02, 2006","4.6831","4.6804","4.6831","4.6804","0.21"
"May 03, 2006","4.7031","4.7004","4.7031","4.7004","0.43"
"May 04, 2006","4.7112","4.7085","4.7112","4.7085","0.17"
"May 05, 2006","4.7180","4.7153","4.7180","4.7153","0.14"
"May 08, 2006","4.6872","4.6858","4.6872","4.6858","-0.65"
"May 09, 2006","4.7032","4.7005","4.7032","4.7005","0.34"
"May 10, 2006","4.6980","4.6966","4.6980","4.6966","-0.11"
"May 11, 2006","4.7138","4.7123","4.7138","4.7123","0.34"
"May 12, 2006","4.7331","4.7300","4.7331","4.7300","0.41"
"May 15, 2006","4.7790","4.7762","4.7790","4.7762","0.97"
"May 16, 2006","4.7483","4.7455","4.7483","4.7455","-0.64"
"May 17, 2006","4.7837","4.7810","4.7837","4.7810","0.75"
"May 18, 2006","4.7563","4.7536","4.7563","4.7536","-0.57"
"May 19, 2006","4.7562","4.7535","4.7562","4.7535","-0.00"
"May 22, 2006","4.7782","4.7755","4.7782","4.7755","0.46"
"May 23, 2006","4.7850","4.7822","4.7850","4.7822","0.14"
"May 24, 2006","4.8042","4.8015","4.8042","4.8015","0.40"
"May 25, 2006","4.7694","4.7636","4.7694","4.7636","-0.72"
"May 26, 2006","4.7794","4.7767","4.7794","4.7767","0.21"
"May 29, 2006","4.7671","4.7644","4.7671","4.7644","-0.26"
"May 30, 2006","4.7594","4.7570","4.7594","4.7570","-0.16"
"May 31, 2006","4.7551","4.7468","4.7551","4.7468","-0.09"
"Jun 01, 2006","4.7604","4.7579","4.7604","4.7579","0.11"
"Jun 02, 2006","4.7551","4.7524","4.7551","4.7524","-0.11"
"Jun 05, 2006","4.7623","4.7530","4.7623","4.7530","0.15"
"Jun 06, 2006","4.7782","4.7760","4.7782","4.7760","0.33"
"Jun 07, 2006","4.7774","4.7755","4.7774","4.7755","-0.02"
"Jun 08, 2006","4.8014","4.7987","4.8014","4.7987","0.50"
"Jun 09, 2006","4.7939","4.7908","4.7939","4.7908","-0.16"
"Jun 12, 2006","4.7966","4.7898","4.7966","4.7898","0.06"
"Jun 13, 2006","4.8043","4.7997","4.8043","4.7997","0.16"
"Jun 14, 2006","4.8035","4.7998","4.8035","4.7998","-0.02"
"Jun 15, 2006","4.8019","4.7995","4.8019","4.7995","-0.03"
"Jun 16, 2006","4.8104","4.8090","4.8104","4.8090","0.18"
"Jun 19, 2006","4.8054","4.8029","4.8054","4.8029","-0.10"
"Jun 20, 2006","4.7983","4.7946","4.7983","4.7946","-0.15"
"Jun 21, 2006","4.7944","4.7904","4.7944","4.7904","-0.08"
"Jun 22, 2006","4.8052","4.7957","4.8052","4.7957","0.23"
"Jun 23, 2006","4.8064","4.7989","4.8064","4.7989","0.02"
"Jun 26, 2006","4.8101","4.8076","4.8101","4.8076","0.08"
"Jun 27, 2006","4.8022","4.8006","4.8022","4.8006","-0.16"
"Jun 28, 2006","4.7965","4.7931","4.7965","4.7931","-0.12"
"Jun 29, 2006","4.7961","4.7943","4.7961","4.7943","-0.01"
"Jun 30, 2006","4.7695","4.7658","4.7695","4.7658","-0.55"
"Jul 03, 2006","4.7548","4.7524","4.7548","4.7524","-0.31"
"Jul 04, 2006","4.7377","4.7357","4.7377","4.7357","-0.36"
"Jul 05, 2006","4.7717","4.7702","4.7717","4.7702","0.72"
"Jul 06, 2006","4.7712","4.7684","4.7712","4.7684","-0.01"
"Jul 07, 2006","4.7436","4.7334","4.7436","4.7334","-0.58"
"Jul 10, 2006","4.7377","4.7324","4.7377","4.7324","-0.12"
"Jul 11, 2006","4.7325","4.7298","4.7325","4.7298","-0.11"
"Jul 12, 2006","4.7405","4.7378","4.7405","4.7378","0.17"
"Jul 13, 2006","4.7463","4.7405","4.7463","4.7405","0.12"
"Jul 14, 2006","4.7588","4.7570","4.7588","4.7570","0.26"
"Jul 17, 2006","4.7783","4.7715","4.7783","4.7715","0.41"
"Jul 18, 2006","4.7724","4.7685","4.7724","4.7685","-0.12"
"Jul 19, 2006","4.7588","4.7531","4.7588","4.7531","-0.28"
"Jul 20, 2006","4.7554","4.7514","4.7554","4.7514","-0.07"
"Jul 21, 2006","4.7508","4.7481","4.7508","4.7481","-0.10"
"Jul 24, 2006","4.7561","4.7534","4.7561","4.7534","0.11"
"Jul 25, 2006","4.7623","4.7596","4.7623","4.7596","0.13"
"Jul 26, 2006","4.7530","4.7502","4.7530","4.7502","-0.20"
"Jul 27, 2006","4.7410","4.7392","4.7410","4.7392","-0.25"
"Jul 28, 2006","4.7523","4.7504","4.7523","4.7504","0.24"
"Jul 31, 2006","4.7504","4.7485","4.7504","4.7485","-0.04"
"Aug 01, 2006","4.7527","4.7505","4.7527","4.7505","0.05"
"Aug 02, 2006","4.7462","4.7449","4.7462","4.7449","-0.14"
"Aug 03, 2006","4.7511","4.7497","4.7511","4.7497","0.10"
"Aug 04, 2006","4.7367","4.7349","4.7367","4.7349","-0.30"
"Aug 07, 2006","4.7298","4.7283","4.7298","4.7283","-0.15"
"Aug 08, 2006","4.7003","4.6961","4.7003","4.6961","-0.62"
"Aug 09, 2006","4.7117","4.7083","4.7117","4.7083","0.24"
"Aug 10, 2006","4.7022","4.6987","4.7022","4.6987","-0.20"
"Aug 11, 2006","4.6887","4.6846","4.6887","4.6846","-0.29"
"Aug 14, 2006","4.6762","4.6738","4.6762","4.6738","-0.27"
"Aug 15, 2006","4.6741","4.6707","4.6741","4.6707","-0.04"
"Aug 16, 2006","4.6894","4.6864","4.6894","4.6864","0.33"
"Aug 17, 2006","4.7180","4.7080","4.7180","4.7080","0.61"
"Aug 18, 2006","4.7107","4.7073","4.7107","4.7073","-0.15"
"Aug 21, 2006","4.7049","4.7021","4.7049","4.7021","-0.12"
"Aug 22, 2006","4.7224","4.7184","4.7224","4.7184","0.37"
"Aug 23, 2006","4.7196","4.7163","4.7196","4.7163","-0.06"
"Aug 24, 2006","4.7291","4.7264","4.7291","4.7264","0.20"
"Aug 25, 2006","4.7259","4.7239","4.7259","4.7239","-0.07"
"Aug 28, 2006","4.7256","4.7238","4.7256","4.7238","-0.01"
"Aug 29, 2006","4.7198","4.7185","4.7198","4.7185","-0.12"
"Aug 30, 2006","4.7232","4.7218","4.7232","4.7218","0.07"
"Aug 31, 2006","4.7241","4.7219","4.7241","4.7219","0.02"
"Sep 01, 2006","4.7136","4.7259","4.7293","4.7170","-0.22"
"Sep 04, 2006","4.7048","4.7170","4.7270","4.6992","-0.19"
"Sep 05, 2006","4.7070","4.7081","4.7203","4.6992","0.05"
"Sep 06, 2006","4.7037","4.7081","4.7192","4.6926","-0.07"
"Sep 07, 2006","4.7070","4.7081","4.7203","4.6948","0.07"
"Sep 08, 2006","4.7115","4.7103","4.7203","4.6992","0.10"
"Sep 11, 2006","4.7148","4.7148","4.7214","4.7015","0.07"
"Sep 12, 2006","4.7192","4.7170","4.7236","4.7081","0.09"
"Sep 13, 2006","4.6981","4.7148","4.7203","4.6992","-0.45"
"Sep 14, 2006","4.6926","4.7015","4.7103","4.6948","-0.12"
"Sep 15, 2006","4.6849","4.6948","4.7070","4.6860","-0.16"
"Sep 18, 2006","4.6926","4.6882","4.7125","4.6882","0.16"
"Sep 19, 2006","4.7585","4.6948","4.7904","4.6882","1.40"
"Sep 20, 2006","4.7562","4.7483","4.7858","4.7461","-0.05"
"Sep 21, 2006","4.7359","4.7619","4.7721","4.7103","-0.43"
"Sep 22, 2006","4.7170","4.7348","4.7505","4.7148","-0.40"
"Sep 25, 2006","4.7315","4.7596","4.7607","4.7170","0.31"
"Sep 26, 2006","4.7416","4.7348","4.7573","4.7304","0.21"
"Sep 27, 2006","4.7495","4.7438","4.7608","4.7393","0.17"
"Sep 28, 2006","4.7562","4.7529","4.7744","4.7483","0.14"
"Sep 29, 2006","4.7506","4.7619","4.7687","4.7438","-0.12"
"Oct 02, 2006","4.7529","4.7551","4.7686","4.7506","0.05"
"Oct 03, 2006","4.7529","4.7551","4.7618","4.7393","0.00"
"Oct 04, 2006","4.7552","4.7551","4.7641","4.7393","0.05"
"Oct 05, 2006","4.7529","4.7551","4.7755","4.7506","-0.05"
"Oct 06, 2006","4.7619","4.7619","4.7687","4.7393","0.19"
"Oct 09, 2006","4.7608","4.7529","4.7698","4.7393","-0.02"
"Oct 10, 2006","4.7393","4.7529","4.7664","4.7416","-0.45"
"Oct 11, 2006","4.7282","4.7461","4.7484","4.7304","-0.23"
"Oct 12, 2006","4.7393","4.7348","4.7529","4.7348","0.23"
"Oct 13, 2006","4.7393","4.7416","4.7506","4.7304","0.00"
"Oct 16, 2006","4.7338","4.7416","4.7516","4.7326","-0.12"
"Oct 17, 2006","4.7248","4.7326","4.7427","4.7237","-0.19"
"Oct 18, 2006","4.7271","4.7281","4.7382","4.7214","0.05"
"Oct 19, 2006","4.7181","4.7304","4.7359","4.7148","-0.19"
"Oct 20, 2006","4.7126","4.7125","4.7260","4.7103","-0.12"
"Oct 23, 2006","4.7192","4.7148","4.7236","4.7148","0.14"
"Oct 24, 2006","4.7104","4.7192","4.7237","4.7081","-0.19"
"Oct 25, 2006","4.6948","4.7081","4.7147","4.6948","-0.33"
"Oct 26, 2006","4.6893","4.6926","4.6981","4.6860","-0.12"
"Oct 27, 2006","4.6533","4.6838","4.6860","4.6555","-0.77"
"Oct 30, 2006","4.6697","4.6620","4.6761","4.6577","0.35"
"Oct 31, 2006","4.6565","4.6707","4.6828","4.6577","-0.28"
"Nov 01, 2006","4.6545","4.6555","4.6697","4.6490","-0.04"
"Nov 02, 2006","4.6599","4.6642","4.6729","4.6533","0.12"
"Nov 03, 2006","4.6675","4.6685","4.6717","4.6555","0.16"
"Nov 06, 2006","4.6621","4.6685","4.6751","4.6598","-0.12"
"Nov 07, 2006","4.6555","4.6664","4.6729","4.6468","-0.14"
"Nov 08, 2006","4.6631","4.6598","4.6784","4.6490","0.16"
"Nov 09, 2006","4.6587","4.6664","4.6806","4.6598","-0.09"
"Nov 10, 2006","4.6511","4.6620","4.6729","4.6512","-0.16"
"Nov 13, 2006","4.6447","4.6447","4.6555","4.6382","-0.14"
"Nov 14, 2006","4.6264","4.6490","4.6522","4.6232","-0.39"
"Nov 15, 2006","4.6415","4.6361","4.6565","4.6339","0.33"
"Nov 16, 2006","4.6403","4.6468","4.6555","4.6318","-0.03"
"Nov 17, 2006","4.6501","4.6490","4.6609","4.6425","0.21"
"Nov 20, 2006","4.6511","4.6555","4.6619","4.6468","0.02"
"Nov 21, 2006","4.6545","4.6512","4.6609","4.6468","0.07"
"Nov 22, 2006","4.6533","4.6533","4.6619","4.6490","-0.03"
"Nov 23, 2006","4.6490","4.6533","4.6620","4.6468","-0.09"
"Nov 24, 2006","4.6490","4.6468","4.6642","4.6361","0.00"
"Nov 27, 2006","4.6436","4.6468","4.6587","4.6404","-0.12"
"Nov 28, 2006","4.6286","4.6512","4.6545","4.6253","-0.32"
"Nov 29, 2006","4.6009","4.6318","4.6436","4.5956","-0.60"
"Nov 30, 2006","4.5830","4.6104","4.6125","4.5809","-0.39"
"Dec 01, 2006","4.5725","4.5788","4.5977","4.5662","-0.23"
"Dec 04, 2006","4.5672","4.5767","4.5988","4.5704","-0.12"
"Dec 05, 2006","4.5455","4.5704","4.5787","4.5475","-0.48"
"Dec 06, 2006","4.5579","4.5579","4.5662","4.5475","0.27"
"Dec 07, 2006","4.5403","4.5600","4.5631","4.5393","-0.39"
"Dec 08, 2006","4.5455","4.5413","4.5538","4.5372","0.11"
"Dec 11, 2006","4.5382","4.5455","4.5568","4.5413","-0.16"
"Dec 12, 2006","4.5066","4.5331","4.5351","4.4984","-0.70"
"Dec 13, 2006","4.5045","4.5065","4.5208","4.5025","-0.05"
"Dec 14, 2006","4.5005","4.5086","4.5168","4.4964","-0.09"
"Dec 15, 2006","4.4974","4.5106","4.5136","4.4984","-0.07"
"Dec 18, 2006","4.5208","4.5025","4.6039","4.4823","0.52"
"Dec 19, 2006","4.5914","4.6019","4.6040","4.5455","1.56"
"Dec 20, 2006","4.5840","4.5914","4.6674","4.5475","-0.16"
"Dec 21, 2006","4.6587","4.6447","4.6981","4.6168","1.63"
"Dec 22, 2006","4.6577","4.6838","4.6882","4.6382","-0.02"
"Dec 25, 2006","4.6555","4.6447","4.6729","4.6425","-0.05"
"Dec 26, 2006","4.6565","4.6620","4.6675","4.6275","0.02"
"Dec 27, 2006","4.6425","4.6361","4.6684","4.5851","-0.30"
"Dec 28, 2006","4.6296","4.5956","4.6728","4.5351","-0.28"
"Dec 29, 2006","4.6307","4.5517","4.6543","4.5310","0.02"
"Jan 01, 2007","4.6307","4.5413","4.5488","4.5413","0.00"
"Jan 02, 2007","4.6307","4.5620","4.6286","4.5434","0.00"
"Jan 03, 2007","4.6062","4.6211","4.6727","4.5372","-0.53"
"Jan 04, 2007","4.6083","4.6083","4.6749","4.5620","0.05"
"Jan 05, 2007","4.6073","4.6062","4.6327","4.5851","-0.02"
"Jan 08, 2007","4.5977","4.6104","4.6274","4.5537","-0.21"
"Jan 09, 2007","4.6094","4.5704","4.6220","4.5704","0.25"
"Jan 10, 2007","4.6243","4.6189","4.6350","4.5746","0.32"
"Jan 11, 2007","4.6264","4.6211","4.6522","4.5851","0.05"
"Jan 12, 2007","4.6264","4.6062","4.6414","4.6062","0.00"
"Jan 15, 2007","4.6243","4.6125","4.6436","4.6062","-0.05"
"Jan 16, 2007","4.6243","4.6189","4.6371","4.6062","0.00"
"Jan 17, 2007","4.6372","4.6275","4.6479","4.5956","0.28"
"Jan 18, 2007","4.6393","4.6382","4.6544","4.5188","0.05"
"Jan 19, 2007","4.6318","4.5434","4.6991","4.5269","-0.16"
"Jan 22, 2007","4.6296","4.5393","4.6447","4.5106","-0.05"
"Jan 23, 2007","4.6189","4.5290","4.6599","4.4863","-0.23"
"Jan 24, 2007","4.5300","4.6211","4.6390","4.5167","-1.92"
"Jan 25, 2007","4.3908","4.6275","4.6443","4.3879","-3.07"
"Jan 26, 2007","4.3076","4.3898","4.6392","4.2882","-1.89"
"Jan 29, 2007","4.3928","4.3215","4.6521","4.2626","1.98"
"Jan 30, 2007","4.4366","4.2772","4.6306","4.2571","1.00"
"Jan 31, 2007","4.4693","4.4504","4.7078","4.4189","0.74"
"Feb 01, 2007","4.5239","4.4883","4.6666","4.3178","1.22"
"Feb 02, 2007","4.4964","4.6232","4.6419","4.3706","-0.61"
"Feb 05, 2007","4.4723","4.6253","4.6333","4.4603","-0.54"
"Feb 06, 2007","4.4082","4.6189","4.6515","4.4150","-1.43"
"Feb 07, 2007","4.4298","4.6168","4.6614","4.4033","0.49"
"Feb 08, 2007","4.4229","4.6189","4.6587","4.4014","-0.16"
"Feb 09, 2007","4.3384","4.4405","4.6573","4.2827","-1.91"
"Feb 12, 2007","4.3347","4.3573","4.6616","4.3459","-0.09"
"Feb 13, 2007","4.3207","4.3725","4.6508","4.3178","-0.32"
"Feb 14, 2007","4.3038","4.3178","4.6487","4.2827","-0.39"
"Feb 15, 2007","4.3133","4.3141","4.7764","4.2845","0.22"
"Feb 16, 2007","4.3067","4.6083","4.7583","4.2589","-0.15"
"Feb 19, 2007","4.3469","4.6083","4.6403","4.3554","0.93"
"Feb 20, 2007","4.3469","4.3687","4.6381","4.3029","0.00"
"Feb 21, 2007","4.3870","4.3048","4.6314","4.3048","0.92"
"Feb 22, 2007","4.3716","4.3611","4.6571","4.3611","-0.35"
"Feb 23, 2007","4.3282","4.6125","4.6664","4.3290","-0.99"
"Feb 26, 2007","4.3880","4.6062","4.6302","4.3365","1.38"
"Feb 27, 2007","4.4024","4.2790","4.6105","4.2790","0.33"
"Feb 28, 2007","4.3977","4.4366","4.7224","4.2827","-0.11"
"Mar 01, 2007","4.3680","4.4464","4.6420","4.3592","-0.68"
"Mar 02, 2007","4.3422","4.3649","4.6071","4.3365","-0.59"
"Mar 05, 2007","4.2837","4.3516","4.3820","4.2517","-1.35"
"Mar 06, 2007","4.2500","4.3103","4.6103","4.1859","-0.79"
"Mar 07, 2007","4.2374","4.5537","4.5911","4.2319","-0.30"
"Mar 08, 2007","4.2993","4.2517","4.5996","4.2248","1.46"
"Mar 09, 2007","4.2517","4.2863","4.5720","4.2212","-1.11"
"Mar 12, 2007","4.2662","4.2699","4.5664","4.2088","0.34"
"Mar 13, 2007","4.2337","4.2790","4.5830","4.2391","-0.76"
"Mar 14, 2007","4.2855","4.2589","4.5735","4.2589","1.22"
"Mar 15, 2007","4.2645","4.2753","4.6814","4.2427","-0.49"
"Mar 16, 2007","4.2563","4.2553","4.5565","4.2283","-0.19"
"Mar 19, 2007","4.2529","4.2735","4.5484","4.2391","-0.08"
"Mar 20, 2007","4.2454","4.5045","4.5358","4.2141","-0.18"
"Mar 21, 2007","4.1564","4.5045","4.5480","4.1374","-2.10"
"Mar 22, 2007","4.1288","4.1632","4.5243","4.1356","-0.66"
"Mar 23, 2007","4.1571","4.1425","4.5709","4.1068","0.69"
"Mar 26, 2007","4.2599","4.1736","4.5611","4.1597","2.47"
"Mar 27, 2007","4.1634","4.2409","4.5943","4.1477","-2.27"
"Mar 28, 2007","4.1659","4.5290","4.5696","4.1408","0.06"
"Mar 29, 2007","4.1868","4.1789","4.6822","4.1528","0.50"
"Mar 30, 2007","4.1815","4.2123","4.5737","4.1649","-0.13"
"Apr 02, 2007","4.2178","4.5351","4.5547","4.1408","0.87"
"Apr 03, 2007","4.2230","4.2319","4.5671","4.1408","0.12"
"Apr 04, 2007","4.1818","4.5269","4.5655","4.1254","-0.98"
"Apr 05, 2007","4.1930","4.5228","4.5781","4.1408","0.27"
"Apr 06, 2007","4.2089","4.2070","4.2746","4.2070","0.38"
"Apr 09, 2007","4.2092","4.2427","4.5792","4.2034","0.01"
"Apr 10, 2007","4.2092","4.2427","4.5957","4.1271","0.00"
"Apr 11, 2007","4.1878","4.2230","4.5863","4.1152","-0.51"
"Apr 12, 2007","4.2063","4.5310","4.5856","4.1999","0.44"
"Apr 13, 2007","4.2204","4.5310","4.5776","4.2159","0.34"
"Apr 16, 2007","4.2186","4.5310","4.5465","4.2123","-0.04"
"Apr 17, 2007","4.2356","4.2248","4.5590","4.0750","0.40"
"Apr 18, 2007","4.1896","4.2571","4.5615","4.1982","-1.09"
"Apr 19, 2007","4.2186","4.2176","4.5465","3.9841","0.69"
"Apr 20, 2007","4.2115","4.2248","4.5505","4.1999","-0.17"
"Apr 23, 2007","4.2150","4.5126","4.5321","4.1964","0.08"
"Apr 24, 2007","4.2132","4.5126","4.5526","4.2123","-0.04"
"Apr 25, 2007","4.2134","4.5106","4.5665","4.1894","0.00"
"Apr 26, 2007","4.1938","4.5106","4.5525","4.1929","-0.47"
"Apr 27, 2007","4.2473","4.5086","4.5716","4.2212","1.28"
"Apr 30, 2007","4.2636","4.2735","4.5756","4.2553","0.38"
"May 01, 2007","4.2736","4.2827","4.3286","4.2662","0.23"
"May 02, 2007","4.2400","4.5147","4.5343","4.2427","-0.79"
"May 03, 2007","4.2571","4.5147","4.5502","4.0486","0.40"
"May 04, 2007","4.2364","4.5208","4.5527","4.2427","-0.49"
"May 07, 2007","4.2374","4.2445","4.5334","4.2319","0.02"
"May 08, 2007","4.2517","4.2517","4.5499","4.2337","0.34"
"May 09, 2007","4.2409","4.5086","4.5451","4.2427","-0.25"
"May 10, 2007","4.2508","4.5025","4.5364","4.2481","0.23"
"May 11, 2007","4.2820","4.4964","4.5627","4.2499","0.73"
"May 14, 2007","4.3554","4.3048","4.5198","4.3048","1.71"
"May 15, 2007","4.3140","4.4863","4.5841","4.3178","-0.95"
"May 16, 2007","4.3612","4.4964","4.5568","4.2974","1.09"
"May 17, 2007","4.3309","4.5045","4.5485","4.3159","-0.69"
"May 18, 2007","4.2645","4.5167","4.5600","4.2717","-1.53"
"May 21, 2007","4.2965","4.5126","4.5371","4.3066","0.75"
"May 22, 2007","4.2617","4.3048","4.5583","4.2662","-0.81"
"May 23, 2007","4.2992","4.5249","4.5584","4.2662","0.88"
"May 24, 2007","4.2836","4.5249","4.5613","4.2900","-0.36"
"May 25, 2007","4.2599","4.5228","4.5611","4.2735","-0.55"
"May 28, 2007","4.5269","4.5228","4.5330","4.3011","6.27"
"May 29, 2007","4.2946","4.5290","4.5604","4.2900","-5.13"
"May 30, 2007","4.2993","4.2974","4.5766","4.1425","0.11"
"May 31, 2007","4.3020","4.3159","4.3560","4.2808","0.06"
"Jun 01, 2007","4.3159","4.5331","4.5626","4.1374","0.32"
"Jun 04, 2007","4.2965","4.3290","4.5369","4.3048","-0.45"
"Jun 05, 2007","4.2984","4.3085","4.5572","4.3048","0.04"
"Jun 06, 2007","4.3125","4.5167","4.5752","4.2918","0.33"
"Jun 07, 2007","4.2819","4.5310","4.5824","4.2680","-0.71"
"Jun 08, 2007","4.2654","4.5249","4.9404","4.2301","-0.39"
"Jun 11, 2007","4.2283","4.5249","4.5362","4.2355","-0.87"
"Jun 12, 2007","4.2454","4.2319","4.5714","4.2319","0.40"
"Jun 13, 2007","4.2563","4.5290","4.5819","4.2608","0.26"
"Jun 14, 2007","4.2553","4.2827","4.5777","4.2626","-0.02"
"Jun 15, 2007","4.2527","4.2827","4.5960","4.2319","-0.06"
"Jun 18, 2007","4.2526","4.5455","4.5538","4.2571","-0.00"
"Jun 19, 2007","4.2331","4.5372","4.5994","4.2355","-0.46"
"Jun 20, 2007","4.2500","4.2680","4.5888","4.2373","0.40"
"Jun 21, 2007","4.2355","4.2680","4.5869","4.2427","-0.34"
"Jun 22, 2007","4.2329","4.5455","4.5838","4.2391","-0.06"
"Jun 25, 2007","4.2257","4.5393","4.5589","4.2337","-0.17"
"Jun 26, 2007","4.2150","4.5372","4.5724","4.2159","-0.25"
"Jun 27, 2007","4.1678","4.5372","4.5856","4.1356","-1.12"
"Jun 28, 2007","4.1824","4.5372","4.5605","4.1632","0.35"
"Jun 29, 2007","4.1641","4.5413","4.5788","4.1563","-0.44"
